Code	Lat	Long	Tax
IGT	43.31963	45.02122	
IGU	-25.5931	-54.4906	
IHA	33.91667	133.2667	
IHC	-25.998	32.92958	
IHN	15.05	50.05	
IHO	-22.4167	46.11667	
IHR	27.22837	60.71806	
IHU	-7.89811	145.3974	
IIA	53.09372	-9.56902	
IIL	33.58637	46.39924	
IIN	30.71667	130.9833	
IIS	-4.33333	154.3417	
IJK	56.83619	53.46313	
IJU	-28.4167	-53.9167	
IJX	39.77417	-90.2372	
IKA	35.41649	51.14476	
IKB	36.15	-81.15	
IKE	71.6975	128.9028	
IKI	33.74903	129.7853	
IKK	41.38333	-88.25	
IKL	-1.66667	23.66667	
IKO	52.94167	-168.85	
IKP	-16.25	141.5	
IKS	71.6978	128.8974	
IKT	52.27331	104.3561	
IKU	42.586	76.70732	
ILA	-3.65	133.7333	
ILB	-20.3333	-51.3333	
ILD	41.72779	0.539126	
ILE	31.08639	-97.6867	
ILF	56.05257	-95.6138	
ILG	39.67833	-75.6075	
ILH	49.47	10.39	
ILI	59.75607	-154.911	
ILK	-20.3333	47.16667	
ILL	45.11607	-95.092	
ILM	34.26664	-77.9099	
ILN	39.49306	-83.7408	
ILO	10.72296	122.5489	
ILP	-22.5897	167.4475	
ILQ	-17.6953	-71.3388	
ILR	8.5	4.533333	
ILS	13.69958	-89.1183	
ILU	-2.91306	38.06989	
ILX	-5.48	145.83	
ILY	55.6829	-6.25745	
ILZ	49.23333	18.76667	
IMA	-9.5	150.5	
IMB	5.705856	-60.297	
IMD	-3.43333	141.2	
IMF	24.76457	93.89706	1
IMG	-18.4093	35.00449	
IMI	6.983333	171.6167	
IMK	29.97059	81.81839	
IML	40.51667	-101.65	
IMM	26.42637	-81.4039	
IMN	-6.7	146.0833	
IMO	5.002751	25.10162	
IMP	-5.53013	-47.458	
IMQ	39.19302	44.92203	
IMT	45.8214	-88.1131	
INA	66.05553	60.11289	
INB	17.54722	-88.3	
INC	38.32115	106.3886	
IND	39.71625	-86.2951	
INE	-18.6167	36.4	
INF	19.61667	5.866667	
ING	-50.5833	-72.6667	
INH	-23.8744	35.40833	
INI	43.33611	21.85733	
INJ	-25.8526	148.5519	
INK	31.75	-103.15	
INL	48.5661	-93.4041	
INM	-27.75	140.7333	
INN	47.25973	11.34187	
INO	-1.94714	18.28277	
INQ	53.03333	-9.43333	
INS	36.58333	-115.667	
INT	36.13478	-80.2249	
INU	-0.54887	166.9207	
INV	57.53935	-4.06374	
INW	35.02417	-110.725	
INX	-2.16667	132.2333	
INY	-24.7833	31.38333	
INZ	27.25069	2.510509	
IOA	39.69784	20.82029	
IOK	-8.4	146.2667	
IOM	54.08278	-4.62693	
ION	1.590182	18.05092	
IOP	-8.35	147.75	
IOR	53.11667	-9.75	
IOS	-14.8139	-39.03	
IOU	-22.4639	166.7831	
IOW	41.66667	-91.5333	
IPA	-18.75	169.1833	
IPC	-27.1167	-109.367	
IPE	7.785657	122.6014	
IPG	-3.21667	-65.95	
IPH	4.566616	101.0904	
IPI	0.866389	-77.7117	
IPL	32.83501	-115.574	
IPN	-19.5	-42.5333	
IPT	41.24135	-76.9198	
IPU	-14.1333	-39.7333	
IPW	52.06667	1.166667	
IPZ	9.348611	-83.7125	
IQA	63.75175	-68.5366	
IQM	38.14958	85.53253	
IQN	35.80152	107.6035	
IQQ	-20.5479	-70.1785	
IQT	-3.7851	-73.3028	
IRA	-10.5	161.8333	
IRB	30.7	-101.933	
IRC	65.82779	-144.076	
IRD	24.15555	89.04754	
IRE	-11.3	-41.8667	
IRG	-12.7869	143.305	
IRI	-7.67056	35.75028	
IRJ	-29.3788	-66.7942	
IRK	40.0925	-92.5439	
IRM	63.19805	64.43935	
IRN	15.95	-85.1833	
IRO	10.18639	22.71389	
IRP	2.781944	27.63083	
IRS	41.81283	-85.4389	
IRU	35.92106	139.5067	
IRZ	-0.37811	-64.9926	
ISA	-20.6662	139.489	
ISB	33.55153	72.8256	
ISC	49.91333	-6.29167	
ISD	2.446864	-77.9813	
ISE	37.85602	30.3673	
ISG	24.33695	124.1689	
ISH	40.73333	13.95	
ISI	-24.262	144.4282	
ISJ	21.24592	-86.7405	
ISK	19.96694	73.81126	
ISL	40.98179	28.81089	
ISM	28.45	-81.3333	
ISN	48.17611	-103.636	
ISO	35.32905	-77.6077	
ISP	40.79578	-73.0992	
ISQ	45.95	-86.25	
ISS	44	-69.6667	
IST	40.99123	28.8299	
ISU	35.56261	45.31511	
ISW	44.3617	-89.8369	
ITA	-3.13333	-58.4167	
ITB	-4.28333	-55.9833	
ITE	-13.7	-39.2	
ITH	42.491	-76.4587	
ITI	-18	-41.5	
ITK	-9.3	148.2	
ITM	34.78398	135.439	
ITN	-14.8	-39.3	
ITO	19.71883	-155.048	
ITP	-21.22	-41.8758	
ITQ	-29.1721	-56.5407	
ITR	-18.446	-49.2131	
ITU	45.25472	147.9609	
IUE	-19.0805	-169.921	
IUL	-3.70657	138.2004	
IUM	54.33333	-122.667	
IUP	-7.17269	-59.8394	
IUS	-5.81667	155.1667	
IVA	-13.6447	48.45656	
IVC	-46.4164	168.3243	
IVG	42.839	19.862	
IVI	8.4693	-79.0016	
IVL	68.60933	27.41794	
IVO	9.516667	-74.5333	
IVR	-29.8902	151.143	
IVW	-17.842	129.6433	
IWA	56.94114	40.93897	
IWD	46.5275	-90.1341	
IWJ	34.67613	131.8117	
IWK	34.15909	132.2359	
IWO	24.78333	141.3167	
IWS	29.81916	-95.6738	
IXA	23.88828	91.24007	1
IXB	26.68211	88.32907	25
IXC	30.67419	76.79099	1
IXD	25.4369	81.73421	1
IXE	12.95634	74.88765	
IXG	15.85935	74.61424	
IXH	24.3086	92.00704	
IXI	27.29614	94.09735	
IXJ	32.68831	74.83874	1
IXK	21.31486	70.26789	
IXL	34.13526	77.54709	
IXM	9.835753	78.09397	
IXN	24.06389	91.60333	
IXP	32.23799	75.63288	
IXQ	24.1325	91.81556	
IXR	23.31458	85.32555	4
IXS	24.91602	92.97926	23
IXT	28.01667	95.33334	
IXU	19.86437	75.40244	
IXV	28.17697	94.80548	
IXW	22.8136	86.1693	
IXX	17.9081	77.4871	
IXY	23.11351	70.10308	
IXZ	11.64088	92.73037	1
IYK	35.65667	-117.829	
IZA	-21.5131	-43.1731	
IZE	53.99445	9.578611	
IZO	35.41314	132.8878	
IZT	16.56917	-95.1083	
JAA	34.3998	70.4991	
JAB	-12.6583	132.893	
JAC	43.60879	-110.738	
JAD	-32.0976	115.8747	
JAE	33.63806	-84.4244	
JAF	9.79263	80.06898	
JAG	28.28384	68.45826	
JAI	26.82811	75.80595	29
JAJ	33.63528	-84.4217	
JAK	18.24056	-72.5186	
JAL	19.47222	-96.7819	
JAM	42.51667	26.48333	
JAN	32.31211	-90.0768	
JAO	33.64639	-84.4328	
JAP	9.966667	-84.8333	
JAQ	-5.6	151.5167	
JAR	28.51667	53.55	
JAS	30.93333	-94.0167	
JAT	7.749272	168.9774	
JAU	-11.75	-75.25	
JAV	69.24367	-51.0561	
JAW	-7.58639	-40.5356	
JAX	30.49473	-81.6925	
JBB	-8.24215	113.6937	
JBC	42.34389	-71.0494	
JBK	37.86667	-122.3	
JBQ	18.57136	-69.986	
JBR	35.83	-90.6483	
JBS	37.69972	-121.9	
JBT	60.8	-161.75	
JCB	-27.1715	-51.5535	
JCC	37.75	-122.417	
JCD	17.7	-64.7833	
JCE	37.81667	-122.267	
JCH	68.81515	-51.2013	
JCI	38.83333	-94.9	
JCJ	33.94444	126.3278	
JCK	-20.5833	141.7	
JCL	48.94639	14.42806	
JCM	-11.1641	-40.5515	
JCN	37.46667	126.6	
JCO	36.01667	14.33333	
JCR	-5.98333	-57.5333	
JCS	-5.21231	-40.7046	
JCT	30.51036	-99.7656	
JCU	35.89917	-5.33833	
JCY	30.28333	-98.4167	
JDA	44.40365	-118.977	
JDB	32.76667	-97.3167	
JDE	29.35441	119.1855	
JDF	-21.75	-43.3333	
JDG	33.3926	126.7119	
JDH	26.26392	73.05055	
JDM	25.75	-80.25	
JDN	47.31667	-106.883	
JDO	-7.2	-39.3167	
JDP	48.81667	2.283333	
JDR	-21.0852	-44.2246	
JDT	44.98333	-93.2667	
JDY	33.93333	-118.117	
JDZ	29.34324	117.1799	
JED	21.68366	39.16367	
JEE	18.66309	-74.1697	
JEF	38.59222	-92.1564	
JEG	68.72187	-52.7841	
JEJ	7.56535	168.962	
JEK	-15.6334	29.6036	
JEM	37.83333	-122.3	
JEQ	-13.8775	-40.0713	
JER	49.20557	-2.19494	
JFK	40.64295	-73.7794	
JFM	-32.05	115.75	
JFN	41.73333	-80.7667	
JFR	62.01462	-49.6709	
JGA	22.46684	70.00708	
JGB	19.07348	82.03477	
JGD	50.37176	124.1158	
JGE	34.9	128.6833	
JGL	33.88611	-84.4669	
JGN	39.83333	98.41666	
JGO	69.25	-53.5667	
JGQ	29.76667	-95.4667	
JGR	61.23333	-48.1	
JGS	26.89972	114.7375	
JGX	34.16667	-118.283	
JHB	1.605881	103.6483	
JHC	40.78333	-74.1	
JHE	56.03333	12.7	
JHF	-23.4269	-47.1657	
JHG	21.97461	100.7643	
JHL	57.23294	-111.425	
JHM	20.96557	-156.672	
JHS	66.95089	-53.7269	
JHW	42.15277	-79.2645	
JHY	42.36667	-71.1028	
JIA	-11.5	-58.8833	
JIB	11.548	43.15864	
JIC	38.54139	102.3486	
JID	34	-118	
JIJ	9.366667	42.76667	
JIK	37.68294	26.34622	
JIL	43.86667	126.65	
JIM	7.661483	36.8203	
JIN	0.456389	33.19222	
JIO	34.06667	-117.65	
JIP	-1	-80.6667	
JIQ	29.51522	108.8309	
JIR	27.62585	86.23066	
JIU	29.7	115.9667	
JIW	25.06708	61.80274	
JJA	-8.21666	159.2667	
JJD	-2.90615	-40.3572	
JJG	-28.6673	-49.0544	
JJI	-7.1661	-76.7266	
JJM	0.233194	38.18333	
JJN	24.79703	118.5887	
JJU	60.71667	-46.0333	
JKG	57.76019	14.06703	
JKH	38.34212	26.14017	
JKL	36.96327	26.93998	
JKR	26.7102	85.92375	
JKV	31.96667	-95.3333	
JLA	60.48333	-149.85	
JLB	33.74929	-118.19	
JLD	56.05	12.7	
JLG	20.96194	75.62667	
JLH	42.08333	-87.9833	
JLN	37.14972	-94.4978	
JLR	22.66667	79.925	
JLS	-20.1667	-50.55	
JLX	34.16667	-118.333	
JMA	29.98333	-95.34	
JMB	-14.6982	16.06439	
JMC	37.87861	-122.51	
JMD	32.8	-97.3333	
JMH	42.04783	-88.0527	
JMJ	22.41626	99.78555	
JMK	37.43499	25.34733	
JMM	55.6	13	
JMN	44.16667	-94.0167	
JMO	28.78034	83.72299	
JMR	-22.9181	-42.8289	
JMS	46.93	-98.6783	
JMU	46.84334	130.4615	
JMY	8.483333	-13.2667	
JNA	-15.4733	-44.3844	
JNB	-26.136	28.24498	
JNG	35.41667	116.5333	
JNH	32.81667	-97.35	
JNI	-34.5833	-60.9667	
JNJ	19.4749	57.3083	
JNN	60.13417	-45.2336	
JNP	33.61667	-117.933	
JNS	60.91667	-46.05	
JNU	58.35662	-134.58	
JNX	37.0811	25.36837	
JNZ	41.11667	121.0167	
JOC	33.66667	-117.869	
JOE	62.65966	29.62154	
JOG	-7.79331	110.4268	
JOH	-31.6167	29.53333	
JOI	-26.225	-48.7986	
JOJ	68.12528	-106.585	
JOK	56.7061	47.89737	
JOL	6.053464	121.0127	
JOM	-9.35884	34.77797	
JON	16.72862	-169.533	
JOP	-4.74842	145.0065	
JOR	33.78333	-117.85	
JOS	9.868408	8.887211	
JOT	41.53333	-88.0833	
JPA	-7.14893	-34.9503	
JPD	34.15	-118.15	
JPE	-3.01972	-47.3164	
JPN	38.76667	-77.0667	
JPO	-7.0375	-37.2518	
JPR	-10.8706	-61.8467	
JPT	29.78639	-95.8117	
JPU	48.86667	2.333333	
JPY	-23.2244	-44.7203	
JQA	70.73444	-52.699	
JQE	7.5	-78.1667	
JRA	40.75528	-74.0067	
JRC	44.01667	-92.4667	
JRE	40.74239	-73.9721	
JRF	21.30863	-158.073	
JRG	21.91594	84.0505	1
JRH	26.72934	94.1721	
JRJ	25.9608	116.0775	
JRK	61.16667	-48.4167	
JRN	-10.3142	-58.4949	
JRO	-3.42808	37.07629	
JRS	31.86512	35.21924	
JRT	-2.18667	-56.0903	
JSA	26.91667	70.9	
JSB	-4.05	-40.8833	
JSD	41.2	-73.1333	
JSG	37.96667	-122.533	
JSH	35.21614	26.10088	
JSI	39.17849	23.50319	
JSJ	47.10665	132.6632	
JSK	25.65476	57.80172	
JSL	39.33333	-74.45	
JSM	-44.0478	-70.445	
JSO	59.2	17.65	
JSP	33.48333	126.5667	
JSR	23.18318	89.16114	
JST	40.31459	-78.8335	
JSU	65.41666	-52.9	
JSY	37.42361	24.95	
JTA	-5.9326	-40.296	
JTC	-22.1571	-49.0752	
JTI	-17.8294	-51.7747	
JTN	-24.1647	-46.7856	
JTO	34.16667	-118.833	
JTR	36.4	25.48333	
JTY	36.57715	26.38	
JUA	-11.3333	-57.4667	
JUB	4.873847	31.59873	
JUC	34.08333	-118.267	
JUH	19.22222	72.84722	
JUI	53.68166	7.055654	
JUJ	-24.4	-65.0833	
JUL	-15.4675	-70.1572	
JUM	29.27417	82.19234	
JUN	-24.836	143.0609	
JUO	7.116667	-77.75	
JUP	34.1	-117.633	
JUR	-30.3032	115.0544	
JUT	14.67333	-86.2931	
JUV	72.78528	-56.1508	
JUZ	28.96667	118.8333	
JVA	-18.8058	45.27397	
JVI	42.78333	-104.617	
JVL	42.68333	-89.0167	
JWA	-24.601	24.69219	
JWH	29.73611	-95.4178	
JWL	30.15056	-95.4714	
JWN	36.77181	48.36541	
JWO	37.0301	127.8855	
JXA	45.30608	130.9968	
JXN	42.25889	-84.4614	
JYR	28.72371	57.6747	
JYV	62.39911	25.67528	
JZH	32.85279	103.6832	
KAA	-10.2095	31.12233	
KAB	-16.5179	28.8882	
KAC	37.03103	41.20556	
KAD	10.59583	7.440278	
KAE	56.96667	-133.95	
KAF	-6.28333	155.35	
KAG	37.76377	128.953	
KAH	-37.8167	144.9667	
KAI	5.883333	-60.6194	
KAJ	64.28345	27.67844	
KAK	-4.66667	146	
KAL	64.31968	-158.736	
KAM	15.35	41.66667	
KAN	12.04685	8.521323	
KAO	65.98805	29.23938	
KAP	-8.5	22.66667	
KAQ	-8.14977	146.834	
KAR	5.862586	-60.6187	
KAS	-28.0286	18.73849	
KAT	-35.0711	173.2872	
KAU	63.11972	23.05617	
KAV	5.666667	-61.7667	
KAW	10.04976	98.53912	
KAX	-27.8667	114.1333	
KAY	-17.0411	178.5661	
KAZ	1.166667	127.8667	
KBA	9.333333	-12	
KBB	-17.7792	129.21	
KBC	66.27528	-145.818	
KBD	-17.3333	124.35	
KBE	55.92944	-131.57	
KBF	-3.71667	138.45	
KBG	2.329444	31.49639	
KBH	29.13333	66.51667	
KBI	2.95	9.916667	
KBJ	-24.2606	131.4896	
KBK	57.66667	-136.167	
KBL	34.56669	69.2065	
KBM	-6.15517	147.1919	
KBN	-6.11667	24.53333	
KBO	-6.08263	26.91767	
KBP	50.34018	30.89156	
KBQ	-13.0147	33.46822	
KBR	6.166653	102.2939	
KBS	7.945347	-11.7606	
KBT	9.166667	170.9167	
KBU	-3.33333	116.3333	
KBV	8.096408	98.98512	
KBW	56.29556	-158.401	
KBX	-1	132.25	
KBY	-33	134	
KBZ	-42.4167	173.6833	
KCA	41.16667	83.7	
KCB	3.155742	-55.7151	
KCC	55.98333	-132.833	
KCD	-6.2	138.7167	
KCE	-20.55	147.8667	
KCF	27.20569	69.14421	
KCG	56.31083	-158.374	
KCH	1.48824	110.3518	
KCI	-8.35	127.05	
KCJ	-7.26667	143.6	
KCK	57.77172	108.0609	
KCL	56.30833	-158.532	
KCM	37.53444	36.95056	
KCN	53.4	-167.55	
KCO	40.75	29.83333	
KCP	48.68333	26.61667	
KCQ	56.26111	-158.778	
KCR	63.56732	-156.004	
KCS	-24.3833	131.6833	
KCT	5.994105	80.32059	
KCU	1.683333	31.71667	
KCY	56.17583	92.54278	
KCZ	33.54634	133.671	
KDA	12.89898	-14.9674	
KDB	-30	120	
KDC	11.14477	2.940017	
KDD	27.79291	66.64226	
KDE	-5.69542	142.7445	
KDH	31.50584	65.84219	
KDI	-4.07974	122.4227	
KDJ	-0.1864	10.76168	
KDK	57.80722	-152.37	
KDL	58.98832	22.83379	
KDM	0.4881	72.9969	
KDN	-2.5	11.16667	
KDO	1.860484	73.52078	
KDP	-5.84058	143.5071	
KDQ	-3.60062	141.0518	
KDR	41.61667	25.33333	
KDS	-24.3333	139.1667	
KDT	14.1	99.91666	
KDU	35.3	75.73333	
KDV	-19.054	178.1561	
KDW	7.3	80.63333	
KDX	11.138	29.7011	
KDY	7.466667	80.51667	
KDZ	7.330555	80.64167	
KEA	-7.6667	140.5	
KEB	59.35235	-151.925	
KEC	-10.3333	28.75	
KED	16.16018	-13.5068	
KEE	-0.06989	14.506	
KEF	63.98486	-22.6266	
KEG	-5.83254	145.0976	
KEH	47.75719	-122.258	
KEI	-6.54125	139.3315	
KEJ	55.27376	86.11176	
KEK	59.3533	-157.474	
KEL	54.37953	10.14472	
KEM	65.78208	24.58188	
KEN	7.896356	-11.174	
KEO	9.49	-7.57083	
KEP	28.1325	81.57639	
KEQ	-5.83333	134.8333	
KER	30.25878	56.96192	
KES	56.03775	-96.5107	
KET	21.3	99.61667	
KEU	67.91666	-162.283	
KEV	61.58333	24.75	
KEW	52.99062	-92.8346	
KEX	-7.48333	145.9167	
KEY	-0.36667	35.28333	
KEZ	6.983333	79.91666	
KFA	16.58686	-11.4121	
KFE	-22.2912	119.4383	
KFG	-17.4333	130.8167	
KFM	55.35556	-110.638	
KFP	54.8484	-163.409	
KFS	41.31419	33.79744	
KFZ	42.03422	20.41616	
KGA	-5.9	22.41667	
KGB	-6.13333	147.65	
KGC	-35.7141	137.523	
KGD	54.88969	20.58772	
KGE	-8.165	157.5861	
KGF	49.675	73.33837	
KGG	12.57236	-12.22	
KGH	-4.83333	142.6667	
KGI	-30.7878	121.4557	
KGJ	-9.95328	33.89316	
KGK	59.8	-157.233	
KGL	-1.96828	30.13758	
KGM	-5.18	39.78	
KGN	-6.58333	16.81667	
KGO	48.54278	32.2834	
KGP	62.19583	74.53361	
KGR	-25.8333	133.0333	
KGS	36.79546	27.08849	
KGT	30.14307	101.7387	
KGU	5.355476	116.165	
KGW	-9.05	146.8333	
KGX	62.88903	-160.067	
KGY	-26.5773	151.8402	
KGZ	61.45	-142.383	
KHA	36.73333	45.15	
KHC	45.37152	36.40352	
KHD	33.43818	48.28578	
KHE	46.67528	32.62778	
KHG	39.53497	76.01107	
KHH	22.57502	120.3519	
KHI	24.90143	67.15935	
KHJ	62.46417	22.3924	
KHK	29.26103	50.32163	
KHM	25.98555	95.67215	
KHN	28.86168	115.9082	
KHO	-24.5941	31.41522	
KHR	46.78333	102.85	
KHS	26.17164	56.23975	
KHT	35	72	
KHU	49.12944	33.47942	
KHV	48.5281	135.1829	
KHW	-19	23.5	
KHX	0.719444	29.7	
KHY	38.42878	44.97083	
KHZ	-15.7822	-145.124	
KIA	-6.26667	146.25	
KIB	55.89361	-159.568	
KIC	36.22833	-121.121	
KID	55.92044	14.08724	
KIE	-6.30476	155.7253	
KIF	53.01166	-89.8519	
KIG	-30.2	17.26667	
KIH	26.52997	53.97501	
KII	-9.01639	142.6953	
KIJ	37.95553	139.1185	
KIK	35.51667	44.28333	
KIL	-8.4	28.05	
KIM	-28.8066	24.76686	
KIN	17.93556	-76.781	
KIO	5.65	169.2	
KIP	33.9	-98.5	
KIQ	-8.11667	147.35	
KIR	52.18091	-9.52578	
KIS	-0.09184	34.72325	
KIT	36.27402	23.0167	
KIU	-1.73333	41.51667	
KIW	-12.8394	28.23056	
KIX	34.4342	135.2225	
KIY	-8.91203	39.5111	
KIZ	-8.65	147.9167	
KJA	56.18113	92.48286	
KJB	15.71587	78.16931	
KJH	26.97026	107.9867	
KJI	48.22167	86.99611	
KJJ	0.200278	32.55	
KJK	50.81539	3.206159	
KJP	26.08333	127.3333	
KJT	-6.64858	108.1554	
KJU	-2.88333	151.25	
KJX	3.734444	96.79111	
KKA	64.93517	-161.161	
KKB	58.18333	-152.35	
KKC	16.4662	102.7852	
KKD	-8.88525	147.7313	
KKE	-35.258	173.9118	
KKF	67.6	-163.5	
KKG	5.266667	-59.8167	
KKH	59.96667	-162.75	
KKI	60.90694	-161.422	
KKJ	33.83437	130.9435	
KKK	64.425	-156.841	
KKL	57.55	-154.533	
KKM	14.8	100.6167	
KKN	69.7235	29.89118	
KKO	-35.4528	173.8167	
KKP	-15.5833	143.95	
KKQ	65.71956	82.4591	
KKR	-15.7833	-146.667	
KKS	33.89019	51.57969	
KKT	40.7596	-87.4346	
KKU	58.81113	-158.561	
KKW	-5.03606	18.78629	
KKX	28.32139	129.9281	
KKY	52.65091	-7.296	
KKZ	11.63983	102.9505	
KLB	-14.9982	22.64569	
KLC	14.08333	-16.5	
KLD	56.91667	35.91667	
KLE	10.09267	14.44557	
KLF	54.54667	36.36889	
KLG	61.53258	-160.347	
KLH	16.66667	74.33334	
KLI	-4.16667	21.75	
KLJ	55.42428	21.14341	
KLK	-6.78333	25.78333	
KLL	59.1269	-156.861	
KLM	37.38468	55.44509	
KLN	57.53333	-154	
KLO	11.67897	122.3748	
KLP	57.55	-134.867	
KLQ	-2.68333	103.9	
KLR	56.685	16.28722	
KLS	46.15	-122.9	
KLT	49.43333	7.75	
KLU	46.64348	14.3286	
KLV	50.20188	12.91336	
KLW	55.57911	-133.074	
KLX	37.06832	22.0251	
KLY	-2.55	26.53333	
KLZ	-29.6882	17.09945	
KMA	-7.96328	145.7713	
KMB	-5.48776	144.6075	
KMC	27.91128	45.5235	
KME	-2.46241	28.90797	
KMF	-7.61667	145.9958	
KMG	25.10711	102.9384	
KMH	-27.4667	23.46667	
KMI	31.87669	131.448	
KMJ	32.83623	130.8554	
KMK	-3.48167	12.59567	
KML	-19.3667	140.05	
KMM	-3.66667	136.1667	
KMN	-8.64111	25.25	
KMO	58.98444	-159.036	
KMP	-26.5336	18.1	
KMQ	36.39345	136.4092	
KMR	-6.49292	144.825	
KMS	6.715076	-1.59033	
KMT	10.6	104.1667	
KMU	-0.41667	42.84167	
KMV	23.18896	94.0494	
KMW	57.75	40.93333	
KMX	18.3	42.71667	
KMY	57.53333	-154.15	
KMZ	-14.7972	24.80767	
KNA	-33.0333	-71.5667	
KNB	37.00974	-112.53	
KND	-2.91635	25.91523	
KNE	-5.28893	144.7093	
KNF	52.75	0.4	
KNG	-3.65	133.75	
KNH	24.42845	118.3594	
KNI	-33.7	117.55	
KNJ	-3.95	14.51667	
KNK	59.43483	-154.797	
KNL	-6	147.5	
KNM	-7.51667	24.18333	
KNN	10.3975	-9.30556	
KNO	3.631275	98.86749	
KNP	-9.77094	15.45684	
KNQ	-21.0533	164.8378	
KNR	27.81752	52.35763	
KNS	-39.8779	143.8827	
KNT	36.23056	-90.0347	
KNU	26.41746	80.40041	
KNV	50.68333	-125.833	
KNW	59.45645	-157.375	
KNX	-15.7763	128.7052	
KNY	58.4794	99.0939	
KNZ	12.84106	-11.2511	
KOA	19.74391	-156.042	
KOC	-20.5	164.4167	
KOD	-0.26667	116.5833	
KOE	-10.1715	123.6665	
KOF	-25.4406	31.93002	
KOG	15.56667	105.8167	
KOH	-15.9667	142.4167	
KOI	58.95376	-2.9023	
KOJ	31.80319	130.719	
KOK	63.71925	23.14037	
KOL	8.499993	21.25768	
KOM	-6.13333	143.6333	
KON	14.35417	108.0214	
KOO	-5.39326	26.9867	
KOP	17.4	104.75	
KOQ	51.71667	11.95	
KOR	-7.80833	146.55	
KOS	10.63333	103.5	
KOT	63.03016	-163.533	
KOU	-1.11667	12.50833	
KOV	53.31667	69.4	
KOW	25.85333	114.7798	
KOX	-4.71012	136.4345	
KOY	57.16222	-154.228	
KOZ	57.91667	-152.5	
KPA	-5.38333	142.55	
KPB	56.33333	-133.583	
KPC	65.25349	-166.856	
KPD	40.08333	-75.4	
KPE	-4.05	141.1667	
KPF	-8.53306	142.512	
KPG	6.466667	-59.1667	
KPH	54.45	-162.683	
KPI	2.010284	112.9318	
KPK	57.43361	-153.9	
KPL	-8.63035	142.8236	
KPM	-5.38213	143.9242	
KPN	59.93333	-164.05	
KPO	35.9878	129.4206	
KPP	-19.9667	143.9333	
KPR	58.43333	-152.583	
KPS	-31.0722	152.7686	
KPT	41.97349	-114.657	
KPV	55.90667	-159.145	
KPW	67.84717	166.1371	
KPY	57.93333	-153.033	
KQA	54.13333	-165.783	
KQH	26.58696	74.8126	
KQL	-5.65	144.8667	
KQR	-29.2152	116.6873	
KQT	37.86675	68.8617	
KRA	-35.6667	143.9167	
KRB	-17.4558	140.8318	
KRC	-1.71667	101.25	
KRD	-20.5167	134.6667	
KRE	-3.33333	29	
KRF	63.04948	17.76591	
KRG	4.02882	-59.5541	
KRI	-7.48333	144.2667	
KRJ	-4.5969	143.5229	
KRK	50.07549	19.79374	
KRL	41.6899	86.12434	
KRM	3.75	-59.3167	
KRN	67.82006	20.33308	
KRO	55.43333	65.3	
KRP	56.31123	9.123759	
KRQ	48.70924	37.62059	
KRR	45.03371	39.18144	
KRS	58.20414	8.083272	
KRT	15.5916	32.54962	
KRU	-8.27098	147.0718	
KRV	2.983333	36.11667	
KRW	40.08333	53.08333	
KRX	-4.5	145.9667	
KRY	45.61667	84.88333	
KRZ	-1.48333	19	
KSA	5.356745	162.9581	
KSB	-6.3816	146.9855	
KSC	48.66143	21.23914	
KSD	59.36028	13.47206	
KSE	0.19028	30.10111	
KSF	51.41942	9.396315	
KSG	-6.35	146.7167	
KSH	34.34754	47.16883	
KSI	9.160855	-10.1246	
KSJ	35.42139	26.91667	
KSK	59.34444	14.49472	
KSL	15.39028	36.34222	
KSM	62.05887	-163.297	
KSN	53.20462	63.54985	
KSO	40.45083	21.27333	
KSP	-8.55	147.4667	
KSQ	38.80981	65.77531	
KSR	56.23333	-160.233	
KSS	11.3	-5.58333	
KST	13.13333	32.71667	
KSU	63.11257	7.82938	
KSV	-23.55	140.6833	
KSW	33.2133	35.5929	
KSX	-6.6	146.1833	
KSY	40.55167	43.08584	
KSZ	61.23754	46.70282	
KTA	-20.7113	116.7729	
KTB	55.68778	-132.537	
KTC	8.166667	-5.16667	
KTD	25.94475	131.3258	
KTE	4.534348	103.428	
KTF	-40.8147	172.7757	
KTG	-1.83333	109.9833	
KTH	59.96667	-158.333	
KTI	12.5	106.05	
KTJ	-1.26351	35.0276	
KTK	-5.33889	154.75	
KTL	0.972576	34.9589	
KTM	27.69391	85.35822	
KTN	55.35376	-131.708	
KTO	4.648091	-59.8352	
KTP	17.98903	-76.8251	
KTQ	62.16661	30.07533	
KTR	-14.4575	132.2714	
KTS	65.33195	-166.47	
KTT	67.69546	24.85189	
KTU	25	76.5	
KTV	5.75	-62.4167	
KTW	50.46913	19.07453	
KTX	12.41667	-5.38333	
KTY	6	80.3	
KUA	3.774823	103.2094	
KUC	0.233333	173.3833	
KUD	6.923729	116.8371	
KUE	-8.01667	156	
KUF	53.50575	50.15699	
KUG	-10.2333	142.3	
KUH	43.04309	144.1937	
KUI	-36.4167	174.8333	
KUJ	33.43333	135.7833	
KUK	60.87238	-162.525	
KUL	2.744764	101.7066	
KUM	30.38751	130.6568	
KUN	54.9	23.91667	
KUO	63.00506	27.79888	
KUP	-10.0917	148.1667	
KUQ	-7.13333	143.2667	
KUR	38.4	71.11667	
KUS	65.57415	-37.1245	
KUT	42.25	42.7	
KUU	31.98333	77.1	
KUV	35.98333	126.75	
KUW	67.96667	-161.983	
KUX	-5.3718	141.6256	
KUY	-7.42072	143.1219	
